id,0.0,primary_type,additional_type(s),Neuropils,preference
720575940632228433,8,AVLP255,,,
720575940632229457,1,JO-B,,,
720575940632235489,1,LAL086,,,
720575940632238253,8,CB2143,,,
720575940632241377,14,LTe68,"SIP062, SIP063",,
720575940632243340,1,CB0989,,,
720575940632252661,1,JO-C,,,
720575940632252743,5,CB0493,,,
720575940632256481,1,CB0986,,,
720575940632258733,2,CB1842,,,
720575940632261423,2,LHAV2b2a,"LHAV2b2, aSP9",,
720575940632264223,1,WEDPN7B,,,
720575940632268333,3,CB1479,,,
720575940632273325,3,CB2333,,,
720575940632274636,7,BM_InOm,,,
720575940632274914,5,CB0426,,,
720575940632281901,6,CB2432,,,
720575940632281927,5,CB0904,,,
720575940632286816,1,SA_DMT_ADMN_1,,,
720575940632288815,1,JO-B,,,
720575940632293346,5,LB2,,,
720575940632295751,3,CB0602,,,
720575940632296519,3,DNge079,,,
720575940632297007,1,JO-C,,,
720575940632300205,1,PS037,,,
720575940632300973,3,AN_VES_WED_1,,,
720575940632302151,3,DNge019,,,
720575940632302161,5,,,,
720575940632303441,7,DNge025,,,
720575940632303772,1,CB2585,,,
720575940632303807,1,WED092a,"WED092, WED_pr01",WED_pr01,sine
720575940632304711,5,,,,
720575940632304992,3,PS030,,,
720575940632305489,3,CB3332,,,
720575940632305711,5,CB0487,,,
720575940632307025,3,DNg49,,,
720575940632307527,1,JO-EV,,,
720575940632308305,8,AVLP042,,,
720575940632308644,2,CL029b,CL029,,
720575940632308705,1,CB3188,,,
720575940632309841,5,TPMN,,,
720575940632310940,2,PVLP112b,"PVLP112, pIP7",,
720575940632311115,1,LHPV6q1,pSP8,,
720575940632316205,3,CB2197,,,
720575940632317009,3,CB2304,,,
720575940632317997,1,CB3716,hb-1683941579,,
720575940632320568,8,LC17,,,
720575940632324689,2,AVLP306,,,
720575940632325145,1,CB3760,,,
720575940632326298,8,AVLP232,,,
720575940632327243,2,LC11,,,
720575940632329770,2,AVLP439,,,
720575940632339425,1,DNg08_b,,,
720575940632340269,2,AVLP519a,AVLP519,,
720575940632341452,5,,,,
720575940632342611,2,CB0379,,,
720575940632344607,2,CL093,,,
720575940632350668,2,CB2436,,,
720575940632351898,8,CB1355,,,
720575940632353228,8,LHPV2e1_a,,,
720575940632355626,2,CL269,,,
720575940632355885,3,DNge020,,,
720575940632360017,1,CB1978,,,
720575940632361111,7,JO-F,,,
720575940632363420,2,PLP158,,,
720575940632364115,7,BM_InOm,,,
720575940632365905,5,CB0051,,,
720575940632373023,8,CRE021,,,
720575940632374207,8,PLP089b,PLP089,,
720575940632375891,2,,,,
720575940632376899,8,AVLP577,,,
720575940632376907,6,CB1964,,,
720575940632377913,1,OCG02b,OCG02,,
720575940632379467,5,CB0969,,,
720575940632380216,1,LAL157,,,
720575940632381536,1,PVLP024,,,
720575940632381970,7,,,,
720575940632384537,7,BM_InOm,,,
720575940632385943,1,vpoEN,,,
720575940632386131,8,AVLP287,,,
720575940632386899,1,BM_InOm,,,
720575940632387353,2,CB2251,,,
720575940632387484,1,CB2474,,,
720575940632388370,8,MTe31,,,
720575940632392599,2,AVLP008,"vpoIN, aSP8_vpoIN",,
720575940632394059,6,CB1312,,,
720575940632394777,3,CB1772,,,
720575940632395987,1,CB2050,,,
720575940632397891,5,CB3470,,,
720575940632400409,1,CB2037,,,
720575940632401433,7,BM_InOm,,,
720575940632401745,14,LTe43,AOTU044,,
720575940632401804,8,LC6,,,
720575940632403986,5,il3LN6,,,
720575940632404555,2,MTe35,,,
720575940632406546,8,LCe02,"LC25, LC26",,
720575940632406802,3,CB3070,,,
720575940632407826,7,DNg70,,,
720575940632410699,2,LC12,,,
720575940632410828,3,CL112,,,
720575940632412333,5,DNge096,,,
720575940632412828,5,CB3300,,,
720575940632413651,2,LC11,,,
720575940632413970,1,CB1092,,,
720575940632414539,2,CB1649,,,
720575940632414615,1,WED002c,WED002,,
720575940632414738,8,LC12,,,
720575940632415257,6,CB3398,,,
720575940632419468,2,LT57,,,
720575940632422219,1,DNp38,,,
720575940632423394,5,,,,
720575940632424147,2,LC12,,,
720575940632424779,1,WED102,WED103,,
720575940632425517,3,CB1424,,,
720575940632425919,5,LB3,,,
720575940632427603,3,H2,,,
720575940632429732,2,CB3016,,,
720575940632430381,7,BM_InOm,,,
720575940632440220,8,CB1298,,,
720575940632447692,2,CB2672,,,
720575940632448191,2,LC31a,LC31,,
720575940632450115,3,CB2540,,,
720575940632452578,3,CB2697,,,
720575940632453418,2,AVLP454_b,,,
720575940632458514,1,DNg08_b,,,
720575940632461074,2,CL272_b,,,
720575940632462417,8,LC12,,,
720575940632463663,7,BM_dPoOr,,,
720575940632463890,4,CB0089,,,
720575940632463919,7,BM_Vt_PoOc,,,
720575940632466643,3,AN_GNG_86,,,
720575940632466784,1,JO-B,,,
720575940632467743,2,CL127,,,
720575940632467923,5,,,,
720575940632468761,1,CB3800,,,
720575940632469290,8,CL001,,,
720575940632469587,8,CL015,,,
720575940632472850,8,DNpe056,PVLP146,,
720575940632473106,1,AOTU050b,AOTU050,,
720575940632473764,2,AVLP212,,,
720575940632474425,8,LC12,,,
720575940632474835,7,,,,
720575940632475449,1,LC4,,,
720575940632475859,1,JO-E,,,
720575940632476371,1,CB1881,,,
720575940632478803,2,CB1017,,,
720575940632481849,2,LPLC1,,,
720575940632486969,5,DNge036,,,
720575940632489743,12,aMe12,,,
720575940632490255,4,CB2086,,,
720575940632492319,2,PVLP128,,,
720575940632494818,7,BM_MaPa,,,
720575940632495135,8,CL333,,,
720575940632496441,20,LLPt,CB3822,,
720575940632496865,2,LC16,,,
720575940632496938,1,4I8,"CB.FB3, FB4B",,
720575940632499757,1,DNp01,"Giant_Fiber, GF",,
720575940632501404,2,PLP187,,,
720575940632504351,2,PLP094,,,
720575940632506947,7,CB1475,,,
720575940632509711,1,CB1942,,,
720575940632510479,5,LB3,,,
720575940632512156,8,DNpe038,"SLP410, oviDNb",,
720575940632512226,8,LPLC2,,,
720575940632512703,3,AN_GNG_165,,,
720575940632513581,7,BM_InOm,,,
720575940632516367,1,CB1496,,,
720575940632517028,5,AN_GNG_FLA_3,,,
720575940632519588,5,AN_GNG_108,,,
720575940632521056,2,SIP020,,,
720575940632521529,2,LT77,,,
720575940632522848,2,CL313,pC2la,,
720575940632524559,7,DNg70,,,
720575940632525920,2,AVLP494,,,
720575940632527571,2,CB2006,AVLP_pr22,AVLP_pr22,sine
720575940632527683,12,,,,
720575940632528045,2,CB2560,,,
720575940632528143,2,LC12,,,
720575940632528232,8,LC17,,,
720575940632530387,2,AVLP502,,,
720575940632530913,3,AN_IPS_GNG_7,,,
720575940632533203,3,AN_multi_22,,,
720575940632539788,1,DNbe001,PS103,,
720575940632544191,6,CB0926,,,
720575940632556640,1,PLP025b,PLP025,,
720575940632556831,5,AN_SLP_LH_1,hb-422328492,,
720575940632557664,8,CB2511,,,
720575940632562387,8,,,,
720575940632566099,2,CL099b,CL099,,
720575940632572130,7,BM_InOm,,,
720575940632573887,1,DNg02_a,,,
720575940632574946,1,DNge113,,,
720575940632575180,2,CB3110,,,
720575940632575955,2,LHPV2c2b,LHPV2c2,,
720575940632580503,1,CB1194,,,
720575940632582829,5,CB3474,,,
720575940632584147,6,AVLP517,,,
720575940632587932,5,CB3429,,,
720575940632588099,1,CB0131,,,
720575940632590818,8,CB2409,aIP1,,
720575940632591315,2,CB2008,,,
720575940632592609,2,LC6,,,
720575940632596449,5,,,,
720575940632602316,1,CB1038,,,
720575940632602532,5,CB0246,,,
720575940632603548,5,mAL,"mAL1, mAL2A, mAL2B, mAL3A, mAL3B, mAL4, mAL5A, mAL5B, mAL6",,
720575940632603873,8,LC9,,,
720575940632604371,8,,,,
720575940632607423,1,SA_DMT_ADMN_6,,,
720575940632607935,3,,,,
720575940632607948,1,CB0749,,,
720575940632608211,1,WED130,,,
720575940632610017,2,LC21,,,
720575940632613549,1,WEDPN6A,,,
720575940632614881,8,PVLP004,PVLP005,,
720575940632615379,1,JO-mz,,,
720575940632615507,5,SMP315,,,
720575940632618148,5,TPMN,,,
720575940632618157,8,CL074,,,
720575940632619880,8,LC9,,,
720575940632620845,4,SLP076,,,
720575940632620991,3,DNge019,,,
720575940632622893,6,CB2257,,,
720575940632623524,7,BM_InOc,,,
720575940632626402,1,DNge111,,,
720575940632627885,1,CB2778,WEDPN7A,,
720575940632628122,3,SA_DMT_ADMN_7,,,
720575940632632474,4,AN_AVLP_51,,,
720575940632632607,3,DNg64,,,
720575940632634532,7,DNg57,,,
720575940632634911,5,LB3,,,
720575940632636959,5,CB0895,,,
720575940632638495,1,CB1601,,,
720575940632638803,8,CB1640,,,
720575940632639202,1,CB1766,,,
720575940632640287,5,CB0768,,,
720575940632644639,3,DNx02,,,
720575940632648602,2,LAL028,"LAL029, aSP16",,
720575940632648612,5,CB0008,,,
720575940632648868,5,AN_GNG_30,,,
720575940632649567,1,CB1206,"WED-VLP-2, aIP5",WED-VLP,intermediate
720575940632649697,1,CB1817b,A2,A2,pulse
720575940632650271,1,CB0144,,,
720575940632650797,8,AVLP049,,,
720575940632651091,8,LHAD1a3,LHAD1f5,,
720575940632652002,1,WED162,,,
720575940632653468,8,LC17,,,
720575940632658131,5,CB1043,,,
720575940632659404,5,CB0337,,,
720575940632664268,7,AN_GNG_71,,,
720575940632664928,2,CL089_b,,,
720575940632668556,8,LC15,,,
720575940632669800,3,MTe47,,,
720575940632670156,5,AN_multi_18,,,
720575940632670434,1,CB2253,,AVLP_pr01,sine
720575940632671132,5,CB2864,,,
720575940632671827,2,LHAV2g3,,,
720575940632672156,8,CB3509,pSP5,,
720575940632674003,8,AN_AVLP_22,,,
720575940632676377,8,LC17,,,
720575940632676435,2,CL272_b,,,
720575940632678099,8,AN_AVLP_19,,,
720575940632678496,1,PLP196,,,
720575940632679341,1,CB3114,,,
720575940632679727,1,CB1030,,,
720575940632679736,2,LC6,,,
720575940632680109,7,BM_InOm,,,
720575940632680895,5,AN_GNG_SAD_6,,,
720575940632681367,3,CB2394,,,
720575940632681636,3,CB0485,,,
720575940632681773,1,WEDPN6B,WEDPN6C,,
720575940632687770,3,CB1014,,,
720575940632688813,7,BM_InOm,,,
720575940632689199,1,LT36,,,
720575940632692124,1,WED101,,,
720575940632692378,1,JO-B,,,
720575940632697005,2,LHAV2b6,,,
720575940632698519,1,CB1493,pIP13,,
720575940632698541,3,DNg12_b,,,
720575940632700845,1,SAD034,,,
720575940632701779,5,SLP464,,,
720575940632703388,1,WED161,,,
720575940632703555,12,TmY14,,,
720575940632704173,3,CL118,,,
720575940632706643,2,AVLP300_a,,,
720575940632706970,5,SA_VTV_3,,,
720575940632709271,8,PVLP148,,,
720575940632711052,8,LPLC2,,,
720575940632713759,3,CB3640,,,
720575940632714977,8,LC11,,,
720575940632715234,1,LC4,,,
720575940632715359,1,CB1078,"B1-2, aPN1",B1,pulse
720575940632716698,3,,,,
720575940632717988,1,JO-C,,,
720575940632718050,8,LCe04,,,
720575940632720026,2,VA1v_vPN,aDT11,,
720575940632722515,3,CB0676,hb-1345285966,,
720575940632722527,3,CB1107,AVLP_pr05,,
720575940632722771,5,DNg31,,,
720575940632723364,8,LC11,,,
720575940632723660,5,SLP406,,,
720575940632723938,2,AVLP297,,,
720575940632725708,1,CB0607,,,
720575940632726220,5,CB0857,,,
720575940632727756,5,CB0803,,,
720575940632727999,8,PVLP049,,,
720575940632728095,3,cLP01,,,
720575940632732217,5,CB0526,,,
720575940632734033,3,CB0894,,,
720575940632735033,1,SIP052,,,
720575940632736815,1,cLP04,PS301,,
720575940632736825,2,CL038,,,
720575940632737946,3,SA_DMT_DMetaN_4,,,
720575940632741728,8,LHAV2b1,aSP9,,
720575940632742225,12,DN1-l,aMe23,,
720575940632742300,1,CB1055,,,
720575940632745186,2,LC12,,,
720575940632749794,8,CB2344,,,
720575940632752723,5,CB0765,,,
720575940632753325,8,CL024b,CL024,,
720575940632754003,7,AN_multi_27,,,
720575940632757658,6,PLP160,,,
720575940632760147,2,AVLP018,,,
720575940632760471,8,CB1745,,,
720575940632760801,1,,,,
720575940632764883,8,CB3313,"AVLP_pr36, aSP10",AVLP_pr36,pulse
720575940632767383,1,JO-EVM,,,
720575940632769180,1,LC4,,,
720575940632772456,8,LPLC1,,,
720575940632772712,1,cLLPM01,,,
720575940632777124,2,LPLC2,,,
720575940632777261,2,CL030,,,
720575940632777320,3,OA-AL2b2,aMe14b,,
720575940632779932,2,LPLC2,,,
720575940632780359,12,aMe1,,,
720575940632781722,3,,,,
720575940632785951,4,CB3264,,,
720575940632786586,3,AN_FLA_VES_1,,,
720575940632787863,8,LC43,,,
720575940632788025,3,DNge108,,,
720575940632789785,3,VES072,,,
720575940632790753,8,CB1002,,,
720575940632791778,1,WED096a,WED096,,
720575940632793645,8,LHAV1e1,,,
720575940632802785,3,SMP460,,,
720575940632802972,7,BM_InOm,,,
720575940632803375,1,CB1914,pIP13,,
720575940632803795,3,PPM1205,,,
720575940632803996,7,BM_InOm,,,
720575940632804435,3,VES005,,,
720575940632805983,7,AN_GNG_84,,,
720575940632807193,8,AVLP370a,AVLP370,,
720575940632808519,1,LT64,,,
720575940632809683,3,PS098,,,
720575940632809823,2,CB3330,,,
720575940632810652,8,LC12,,,
720575940632812867,1,JO-A,,,
720575940632815199,3,AN_GNG_166,,,
720575940632815315,8,AN_AVLP_PVLP_7,,,
720575940632815780,3,CB0392,,,
720575940632816339,7,BM_Vib,,,
720575940632817047,6,CB1613,,,
720575940632817768,1,CB0980,,,
720575940632820307,3,CB1077,,,
720575940632821059,7,ALIN4,lLN7,,
720575940632821864,2,aSP-g1,aSP27,,
720575940632825913,1,4I8,"CB.FB3, FB4B",,
720575940632826691,6,AVLP099,,,
720575940632828441,8,LC18,,,
720575940632829507,1,CB1702,B1,B1,pulse
720575940632829763,1,PLP037b,PLP037,,
720575940632830163,3,AN_GNG_SAD_17,,,
720575940632830568,1,AVLP094,,,
720575940632834188,12,MTe05,,,
720575940632834911,3,AN_GNG_41,,,
720575940632835155,5,CB0879,,,
720575940632835651,1,CB2713,,,
720575940632835688,25,lLN2T_d,,,
720575940632836675,3,DNp41,"PS294, PS295, PS298",,
720575940632836947,7,CB2820,,,
720575940632838712,8,LC29,,,
720575940632839763,5,CB0400,,,
720575940632842687,3,CB0962,,,
720575940632842707,6,AVLP584,,,
720575940632847661,3,AN_multi_12,,,
720575940632850327,5,,,,
720575940632851039,6,AVLP265b,AVLP265,,
720575940632851993,8,LC6,,,
720575940632852124,5,CB1397,,,
720575940632863639,3,CB2085,,,
720575940632865178,1,CB1383,,,
720575940632868051,1,DNbe001,PS103,,
720575940632871322,8,LAL028,"LAL029, aSP16",,
720575940632871961,3,CB1937,,,
720575940632873261,5,CB0099,,,
720575940632873442,6,AVLP548_e,,,
720575940632875746,1,AN_AVLP_GNG_6,,,
720575940632876708,1,LMa1,CB3820,,
720575940632877869,5,DNg67,,,
720575940632879149,5,AN_GNG_SAD_13,,,
720575940632879405,3,AN_GNG_SAD_11,,,
720575940632879586,1,WED013,,,
720575940632879917,1,AN_GNG_IPS_3,,,
720575940632880173,5,LB3,,,
720575940632880796,3,CB1021,,,
720575940632883256,2,CB1193,,,
720575940632888633,12,aMe4,,,
720575940632889389,5,LB3,,,
720575940632890425,8,AVLP571,,,
720575940632891788,8,MTe12,,,
720575940632891961,3,MeMe_e07,,,
720575940632893497,2,LC17,,,
720575940632894690,5,mAL,"mAL1, mAL2A, mAL2B, mAL3A, mAL3B, mAL4, mAL5A, mAL5B, mAL6",,
720575940632895388,8,LC17,,,
720575940632898105,3,CB0916,,,
720575940632900503,5,CB1344,,,
720575940632900665,3,DNpe022,PS271,,
720575940632903481,12,mALC6,,,
720575940632903737,2,DNp34,,,
720575940632906055,1,WED162,,,
720575940632906297,1,WED130,,,
720575940632912409,8,LPLC1,,,
720575940632915281,1,cL04,,,
720575940632916705,2,AVLP190,AVLP191,,
720575940632923020,8,MTe08,,,
720575940632930711,4,AN_AVLP_3,,,
720575940632931298,8,CB2986,aIP1,,
720575940632934751,1,DNge094,,,
720575940632936332,5,CB0561,,,
720575940632945177,1,WV-WV-3,,,
720575940632946477,2,LPLC1,,,
720575940632948051,2,,,,
720575940632949529,8,CB3579,,,
720575940632949807,2,LC9,,,
720575940632952145,2,MeTu4c,"MeTu4, MC61, MC64",,
720575940632958253,3,AN_multi_127,,,
720575940632960813,5,DNge056,,,
720575940632960815,1,AVLP055,,,
720575940632962786,3,DNa16,"PS014, aSP3",,
720575940632963042,1,CB1291,,,
720575940632964423,2,AVLP572,,,
720575940632968161,7,BM_InOm,,,
720575940632968760,1,CB1826,,,
720575940632971103,5,SMP258,"SMP259, SMP260, SMP263, SMP264, SMP265",,
720575940632971545,2,CL158,,,
720575940632973048,3,AVLP491,,,
720575940632973538,8,CB0796,,,
720575940632974443,7,AN_GNG_195,,,
720575940632975002,1,,,,
720575940632977378,3,CB1282,,,
720575940632984749,2,AVLP014,,,
720575940632985261,1,CB0307,,,
720575940632986338,1,CB2503,,,
720575940632987859,3,AN_GNG_180,,,
720575940632991935,8,CB1716,,,
720575940632994274,4,CB3661,,,
720575940632996920,2,AN_AVLP_GNG_22,,,
720575940632998028,5,CB0687,hb-482071823,,
720575940632998136,1,CB3491,WED_pr02,WED_pr02,intermediate
720575940633000162,3,AN_GNG_165,,,
720575940633005779,3,CB1936,,,
720575940633006817,8,CB2481,,,
720575940633007073,5,CB1049,,,
720575940633008952,1,CB0830,,,
720575940633009121,1,SA_DMT_ADMN_9,,,
720575940633011256,3,DNpe023,LAL201,,
720575940633013355,1,LC4,,,
720575940633014635,1,CB2698,,,
720575940633017903,5,CB1049,,,
720575940633027223,1,WED033,,,
720575940633027865,7,BM_InOm,,,
720575940633029055,6,CB1208,,,
720575940633030882,2,CL308,,,
720575940633031393,2,PLP055,,,
720575940633031775,1,CB1138,,,
720575940633033567,2,AVLP008,aSP8_vpoIN,,
720575940633038443,7,AN_GNG_197,,,
720575940633040097,1,CB1969,SAD_pr02,SAD_pr02,sine
720575940633041503,1,DNg110_b,,,
720575940633044449,1,CB1557,,,
720575940633044634,1,CB3245,WED_pr02,WED_pr02,intermediate
720575940633049963,1,AN_multi_111,,,
720575940633050524,2,CB3792,,,
720575940633051499,7,AN_GNG_88,,,
720575940633053847,8,LC12,,,
720575940633057943,1,JO-A,,,
720575940633058204,3,CB1414,,,
720575940633058989,1,JO-EVP,,,
720575940633059179,1,AN_GNG_141,,,
720575940633065901,5,CB3662,,,
720575940633066903,1,CB2683,,,
720575940633067807,1,PLP106,,,
720575940633067871,1,WED161,,,
720575940633074145,1,VP3+_l2PN,,,
720575940633075885,5,AN_GNG_SAD_19,,,
720575940633077644,2,MTe43,,,
720575940633082778,3,CB2382,,,
720575940633087628,1,CB1433,,,
720575940633091788,1,CB1298,,,
720575940633093786,1,WED094b,WED094,,
720575940633095137,3,DNp71,DNp09,,
720575940633104992,2,LC11,,,
720575940633107231,2,LC21,,,
720575940633113937,1,cLP03,,,
720575940633116256,3,PS172,,,
720575940633117591,1,WED161,,,
720575940633119127,1,LAL132b,LAL132,,
720575940633119149,3,AN_GNG_77,,,
720575940633121175,7,BM_InOm,,,
720575940633122711,7,BM_InOm,,,
720575940633123539,1,SAD072,,,
720575940633124143,8,PLP215,,,
720575940633124812,6,AVLP257,,,
720575940633125624,7,BM_FrOr,,,
720575940633125911,3,,,,
720575940633126983,1,LAL199,,,
720575940633130592,7,BM_InOm,,,
720575940633136663,3,,,,
720575940633142831,1,AN_GNG_178,,,
720575940633143460,3,VES056,,,
720575940633143833,5,LB3,,,
720575940633148058,1,CB2956,,,
720575940633151057,2,LHCENT13,,,
720575940633152420,6,SLP076,,,
720575940633153215,2,CB2723,,,
720575940633153375,1,JO-EVL,,,
720575940633156799,5,CB2968,,,
720575940633157919,3,AN_multi_12,,,
720575940633161367,1,CB1479,,,
720575940633165207,7,BM_InOm,,,
720575940633165337,8,LC12,,,
720575940633165452,1,DNp33,SAD095,,
720575940633165816,9,SA_DMT_DMetaN_12,,,
720575940633165980,5,,,,
720575940633166617,2,CB1765,,,
720575940633166988,2,LC17,,,
720575940633167199,8,CB2542,,,
720575940633168012,2,AVLP019,,,
720575940633169479,12,MTe04,,,
720575940633170643,3,DNp08,PS271,,
720575940633170969,5,CB0296,,,
720575940633171808,7,BM_InOm,,,
720575940633171916,12,PLP231,,,
720575940633173087,1,LCe07,,,
720575940633173143,7,BM_InOm,,,
720575940633173412,3,CB.FB6F0,FB6M,,
720575940633173668,3,CB.FB6F0,FB6M,,
720575940633177570,8,CB3294,,,
720575940633178508,3,DNge006,,,
720575940633178764,2,LC26,,,
720575940633178872,1,SA_DLV,,,
720575940633179618,8,AVLP310b,AVLP310,,
720575940633183372,1,PLP026,PLP027,,
720575940633183559,3,AN_GNG_VES_9,,,
720575940633183628,2,LT57,,,
720575940633183884,3,CB1021,,,
720575940633185567,5,CB0762,,,
720575940633185676,3,AN_GNG_134,,,
720575940633186530,1,PVLP123b,PVLP123,,
720575940633189624,5,SA_VTV_2,,,
720575940633190355,8,AVLP069,,,
720575940633191066,4,CB3104,,,
720575940633192076,2,CL089_b,,,
720575940633192090,2,PLP182,,,
720575940633192985,8,AVLP252,,,
720575940633193543,1,CB1394,,,
720575940633194431,2,LC17,,,
720575940633195148,5,CB0836,,,
720575940633197615,2,AVLP441,,,
720575940633198284,5,CB3812,,,
720575940633198615,3,,,,
720575940633199383,3,,,,
720575940633201199,1,CB1046,,,
720575940633201400,1,DNge015,,,
720575940633202479,3,VES024,,,
720575940633203783,1,CL038,,,
720575940633204575,8,CB1576,,,
720575940633205295,2,CL062_b,,,
720575940633206831,3,AN_GNG_164,,,
720575940633206924,3,AN_GNG_140,,,
720575940633208647,3,PS065,,,
720575940633209159,8,LHAV2o1,,,
720575940633209996,6,AN_AVLP_43,,,
720575940633210671,8,CL069,,,
720575940633212316,8,LPC1,,,
720575940633212556,3,,,,
720575940633213132,3,DNpe054,DNp16/17,,
720575940633213792,5,CB0727,,,
720575940633215047,8,,,,
720575940633218095,3,CB1937,,,
720575940633218444,5,DNge023,,,
720575940633218863,1,LC4,,,
720575940633221090,7,,,,
720575940633222820,1,CB3343,,,
720575940633223052,1,CB3552,,,
720575940633227545,3,VES073,,,
720575940633228103,8,DNp30,DSKMP1A,,
720575940633228172,7,DNg48,,,
720575940633233087,8,LC17,,,
720575940633237785,2,AVLP093,,,
720575940633241169,1,CB3648,,,
720575940633243640,3,LAL021,,,
720575940633246399,2,LC16,,,
720575940633246871,3,CB2392,,,
720575940633251320,3,AN_GNG_41,,,
720575940633251554,8,CL130,,,
720575940633251629,2,LC24,,,
720575940633252066,8,,,,
720575940633254370,2,CB1933,aSP9,,
720575940633255123,8,CB1594,,,
720575940633256599,2,LC17,,,
720575940633257753,7,BM_InOm,,,
720575940633257976,1,PLP025b,PLP025,,
720575940633263073,1,CB1827,,,
720575940633264888,3,AN_GNG_SAD_23,,,
720575940633265820,2,LC18,,,
720575940633267868,8,AVLP292,,,
720575940633269695,8,SMP419,,,
720575940633273023,3,CB3103,,,
720575940633277209,5,CB0118,,,
720575940633278689,7,BM_InOm,,,
720575940633280156,2,LC12,,,
720575940633280537,2,CB0115,,,
720575940633281272,3,AN_GNG_165,,,
720575940633284276,3,AN_GNG_175,,,
720575940633286611,7,BM_InOm,,,
720575940633288372,5,SA_MDA_1,,,
720575940633292057,5,CB1025,,,
720575940633292769,3,AN_GNG_SAD_26,,,
720575940633293025,3,DNge065,,,
